No.,Object Name,RA-s,Dec-s,RA,Dec,Object Type,cz (Velocity),Redshift (z),z flag,Separation,Reference,Note,Photometry,Position,Redshift,Diameter,Distances,Classification,Images,Spectra
1409,WISEA J200948.58-570723.0,20h09m48.6264s,-57d07m25.896s,302.45261,-57.12386,IrS,32578.44641086,0.10867,SLS,28.1625403941623,1,0,12,2,1,0,0,0,0,0
1410,WISEA J201259.48-562202.2,20h12m59.4845s,-56d22m02.281s,303.2478523,-56.3673004,G,65774.4652852,0.2194,SLS,28.1625521104745,2,0,12,2,1,0,0,0,0,0
1412,WISEA J201029.66-571248.2,20h10m29.6655s,-57d12m48.268s,302.6236064,-57.2134078,G,86939.81282,0.29,PUN,28.1816708751244,2,0,12,3,1,0,0,0,0,0
1413,2MASX J20102150-5627585,20h10m21.5301s,-56d27m58.327s,302.589709,-56.466202,G,17534.86086842,0.05849,SLS,28.2091611381241,11,0,15,4,3,2,0,0,2,0
1414,WINGS J200940.56-563359.6,20h09m40.5624s,-56d33m59.580s,302.41901,-56.56655,G,17136.13689928,0.05716,SLS,28.2422298072147,4,0,0,3,3,0,0,0,0,0
1416,WISEA J201259.97-571752.5,20h12m59.9640s,-57d17m52.836s,303.24985,-57.29801,G,17013.2219915,0.05675,SLS,28.2492351590826,4,0,12,5,3,0,0,0,0,0
1417,WISEA J201051.03-571442.9,20h10m51.0361s,-57d14m42.990s,302.7126505,-57.245275,IrS,95933.58656,0.32,PUN,28.2498927241253,1,0,12,2,1,0,0,0,0,0
1418,WISEA J201446.77-571113.3,20h14m46.7755s,-57d11m13.396s,303.6948982,-57.1870546,G,69395.95817784,0.23148,SLS,28.2503474748097,2,0,18,3,1,0,0,0,0,0
1419,WISEA J201522.60-563424.9,20h15m22.6009s,-56d34m24.902s,303.8441704,-56.5735841,G,68226.76759164,0.22758,SLS,28.2523717951235,2,0,16,3,1,0,0,0,0,0
1420,[FBC2017] J201159.1-571751.2,20h11m59.1000s,-57d17m51.200s,302.99625,-57.2975555555556,G,83941.88824,0.28,PUN,28.2607876869194,1,0,0,1,1,0,0,0,0,0
1421,WISEA J201213.71-571805.8,20h12m13.7171s,-57d18m05.842s,303.0571548,-57.3016228,IrS,65954.34076,0.22,PUN,28.2728643426937,1,0,12,2,1,0,0,0,0,0
1422,WISEA J201553.76-565517.9,20h15m53.7168s,-56d55m16.788s,303.97382,-56.92133,G,58540.47327366,0.19527,SLS,28.2747223228787,3,0,12,3,2,0,0,0,0,0
1423,WISEA J201449.28-571057.9,20h14m49.3368s,-57d10m57.396s,303.70557,-57.18261,IrS,37593.9742332,0.1254,SLS,28.2822998884477,1,0,12,2,1,0,0,0,0,0
1424,WISEA J201527.81-570440.2,20h15m27.7584s,-57d04m40.332s,303.86566,-57.07787,G,78395.727767,0.2615,SLS,28.3133487142735,2,0,12,3,1,0,0,0,0,0
1425,WISEA J200948.48-570740.5,20h09m48.4802s,-57d07m40.538s,302.4520009,-57.1279274,G,30398.9552412,0.1014,SLS,28.3295328558791,2,0,12,2,1,0,0,0,0,0
1427,WISEA J201246.03-571812.0,20h12m46.0327s,-57d18m12.026s,303.1918033,-57.3033407,G,16899.001065002,0.056369,SUN,28.3624481231689,13,0,29,7,6,2,0,1,2,0
1428,WISEA J201422.31-571351.0,20h14m22.3464s,-57d13m51.312s,303.59311,-57.23092,IrS,16605.50424862,0.05539,SLS,28.365030004926,2,0,12,3,2,0,0,0,0,0
1430,WISEA J201151.29-562203.8,20h11m51.3288s,-56d22m03.612s,302.96387,-56.36767,G,71353.60292858,0.23801,SLS,28.3732607149677,2,0,12,3,1,0,0,0,0,0
1431,WISEA J200938.55-570556.3,20h09m38.6424s,-57d05m56.976s,302.41101,-57.09916,IrS,58708.35705014,0.19583,SLS,28.3834496859948,1,0,12,2,1,0,0,0,0,0
1432,[FBC2017] J200959.2-570927.3,20h09m59.2000s,-57d09m27.300s,302.496666666667,-57.1575833333333,G,83941.88824,0.28,PUN,28.3946063082864,1,0,0,1,1,0,0,0,0,0
1433,WISEA J200959.25-570929.2,20h09m59.2549s,-57d09m29.238s,302.4968957,-57.1581217,G,74888.1560084,0.2498,SLS,28.4113077011566,2,0,12,2,1,0,0,0,0,0
1434,[FBC2017] J201128.4-571703.5,20h11m28.4000s,-57d17m03.500s,302.868333333333,-57.2843055555556,G,84391.576927,0.2815,SUN,28.4242771364121,1,0,0,1,1,0,0,0,0,0
1435,[FBC2017] J200959.3-570930.9,20h09m59.3000s,-57d09m30.900s,302.497083333333,-57.1585833333333,G,80943.96366,0.27,PUN,28.4258590314045,1,0,0,1,1,0,0,0,0,0
1436,WISEA J200904.74-565417.5,20h09m04.7760s,-56d54m17.244s,302.2699,-56.90479,G,34644.01644648,0.11556,SLS,28.4479180292294,3,0,18,4,2,0,0,0,0,0
1437,WISEA J201333.45-562248.8,20h13m33.4541s,-56d22m48.878s,303.3893922,-56.3802441,G,59808.595371,0.1995,SLS,28.4526424385924,2,0,18,3,1,0,0,0,0,0
1439,[OCN2009] J201329.85-571712.6,20h13m29.8500s,-57d17m12.699s,303.374375,-57.28686083333,G,16482.58934084,0.05498,SLS,28.4624089299601,1,0,0,1,1,0,0,0,0,0
1440,WISEA J200958.29-563032.3,20h09m58.2939s,-56d30m32.325s,302.4928913,-56.5089794,G,17915.59729008,0.05976,SLS,28.5064261808443,3,0,19,3,1,0,0,0,0,0
1442,WISEA J201042.64-571424.8,20h10m42.5616s,-57d14m24.144s,302.67734,-57.24004,G,75169.96091892,0.25074,SLS,28.5503602513349,2,0,12,3,1,0,0,0,0,0
1444,WISEA J201346.83-571633.1,20h13m46.8096s,-57d16m32.808s,303.44504,-57.27578,G,16950.26557532,0.05654,SLS,28.5798051595359,4,0,12,4,3,0,0,0,0,0
1445,[FBC2017] J201328.3-571725.1,20h13m28.3000s,-57d17m25.100s,303.367916666667,-57.2903055555556,G,77946.03908,0.26,PUN,28.6019747057833,1,0,0,1,1,0,0,0,0,0
1446,WISEA J201329.69-571722.5,20h13m29.6935s,-57d17m22.524s,303.3737231,-57.2895901,G,78449.69040944,0.26168,SLS,28.6134136862063,2,0,12,3,2,0,0,0,0,0
1447,WISEA J201245.23-571827.7,20h12m45.2370s,-57d18m27.700s,303.1884878,-57.3076947,G,16869.32161166,0.05627,SLS,28.6151889360191,2,0,17,3,1,0,0,0,0,0
1448,WINGS J201416.21-571440.1,20h14m16.2168s,-57d14m40.056s,303.56757,-57.24446,G,16314.70556436,0.05442,SLS,28.6246988072657,3,0,0,3,2,0,0,0,0,0
1450,WISEA J201026.47-562654.8,20h10m26.4769s,-56d26m54.874s,302.6103206,-56.4485762,G,15802.06046118,0.05271,SLS,28.6318860694281,5,0,19,5,4,0,0,0,0,0
1451,WISEA J201059.23-562411.4,20h10m59.2001s,-56d24m11.098s,302.74666708333,-56.40308277778,G,33426.859067,0.1115,SLS,28.6328433956516,2,0,12,2,1,0,0,0,0,0
1452,WISEA J200912.72-564040.4,20h09m12.7152s,-56d40m40.188s,302.30298,-56.67783,G,67162.50436574,0.22403,SLS,28.6410217732854,2,0,12,3,1,0,0,0,0,0
1453,WISEA J201500.58-563001.1,20h15m00.6528s,-56d30m00.648s,303.75272,-56.50018,G,16977.24689654,0.05663,SLS,28.6660385061966,4,0,12,4,3,0,0,0,0,0
1454,WINGS J201545.00-570051.4,20h15m45.0072s,-57d00m51.372s,303.93753,-57.01427,G,16998.2323686,0.0567,SLS,28.7048103363289,2,0,0,2,2,0,0,0,0,0
1455,WISEA J201235.98-562111.1,20h12m35.9400s,-56d21m11.088s,303.14975,-56.35308,G,78833.42475568,0.26296,SLS,28.7416221024478,2,0,12,3,1,0,0,0,0,0
1456,[FBC2017] J201325.4-571740.8,20h13m25.4000s,-57d17m40.800s,303.355833333333,-57.2946666666667,G,89937.7374,0.3,PUN,28.7487093747357,1,0,0,1,1,0,0,0,0,0
1457,WISEA J201533.62-570412.9,20h15m33.6237s,-57d04m12.959s,303.8900991,-57.0702666,G,69383.96647952,0.23144,SLS,28.7715223519832,2,0,12,2,1,0,0,0,0,0
1459,WISEA J201034.10-571357.0,20h10m34.1097s,-57d13m57.014s,302.642124,-57.232504,IrS,98931.51114,0.33,PUN,28.7804957405104,1,0,12,2,1,0,0,0,0,0
1460,G4Jy 1605,20h10m28.9704s,-56d26m28.752s,302.62071,-56.44132,RadioS,16488.58519,0.055,UUN,28.7834302421174,4,0,0,4,1,0,0,0,0,0
1461,WISEA J201536.01-570339.8,20h15m36.0360s,-57d03m39.672s,303.90015,-57.06102,G,19159.73599078,0.06391,SLS,28.79115994626,4,0,12,4,3,0,0,0,0,0
1462,WISEA J201326.85-571740.4,20h13m26.8553s,-57d17m40.450s,303.3618974,-57.2945696,G,80943.96366,0.27,PUN,28.7950799088617,2,0,12,3,1,0,0,0,0,0
1463,WISEA J201305.66-571818.8,20h13m05.6621s,-57d18m18.873s,303.2735924,-57.3052427,IrS,62956.41618,0.21,PUN,28.7971655030204,1,0,12,2,1,0,0,0,0,0
1467,WISEA J201427.57-562558.5,20h14m27.5760s,-56d25m58.548s,303.6149,-56.43293,IrS,25560.30496908,0.08526,SLS,28.8497358572518,2,0,12,3,2,0,0,0,0,0
1468,WISEA J200954.82-563030.5,20h09m54.8284s,-56d30m30.516s,302.478452,-56.5084769,G,17531.86294384,0.05848,SLS,28.8777189168376,4,0,18,5,3,0,0,0,0,0
1469,WISEA J201106.78-562323.7,20h11m06.7828s,-56d23m23.796s,302.7782617,-56.3899435,G,17357.9833182,0.0579,SLS,28.9131199661838,10,0,28,6,5,2,0,0,2,0
1470,WISEA J200859.48-565207.2,20h08m59.5248s,-56d52m07.068s,302.24802,-56.86863,G,53165.19450172,0.17734,SLS,28.9254872941043,3,0,12,3,2,0,0,0,0,0
1471,[FBC2017] J200942.1-570734.3,20h09m42.1000s,-57d07m34.300s,302.425416666667,-57.1261944444444,G,101929.43572,0.34,PUN,28.9487404497019,1,0,0,1,1,0,0,0,0,0
1472,[FBC2017] J201120.1-571715.3,20h11m20.1000s,-57d17m15.300s,302.83375,-57.2875833333333,G,83192.407095,0.2775,SUN,28.964978731069,1,0,0,1,1,0,0,0,0,0
1474,WISEA J201601.13-565313.0,20h16m01.1325s,-56d53m13.044s,304.0047189,-56.8869569,G,18452.2257899,0.06155,SLS,28.9763272179472,5,0,27,6,4,2,0,0,1,0
1475,[FBC2017] J201246.5-571849.4,20h12m46.5000s,-57d18m49.400s,303.19375,-57.3137222222222,G,107925.28488,0.36,PUN,28.9883198404628,1,0,0,1,1,0,0,0,0,0
1476,[FBC2017] J201119.9-571718.0,20h11m19.9000s,-57d17m18.000s,302.832916666667,-57.2883333333333,G,83941.88824,0.28,PUN,29.0164040604327,1,0,0,1,1,0,0,0,0,0
1477,WISEA J201550.38-565950.6,20h15m50.3858s,-56d59m50.632s,303.959941,-56.9973979,G,68595.51231498,0.22881,SLS,29.0287543598598,1,0,26,3,1,2,0,0,1,0
1478,WINGS J201355.80-571632.2,20h13m55.7952s,-57d16m32.232s,303.48248,-57.27562,G,75077.02525694,0.25043,SLS,29.036821542988,3,0,0,2,2,0,0,0,0,0
1480,WISEA J200858.47-565215.9,20h08m58.4771s,-56d52m15.927s,302.2436547,-56.871091,G,52922.36261074,0.17653,SLS,29.0788987674803,3,0,18,4,2,0,0,0,0,0
1481,WISEA J201332.60-571746.1,20h13m32.6065s,-57d17m46.190s,303.3858605,-57.296164,IrS,95933.58656,0.32,PUN,29.1043083179411,1,0,12,2,1,0,0,0,0,0
1483,[FBC2017] J201120.9-571727.7,20h11m20.9000s,-57d17m27.700s,302.837083333333,-57.2910277777778,G,95933.58656,0.32,PUN,29.1244660854451,1,0,0,1,1,0,0,0,0,0
1484,WISEA J201220.47-571900.6,20h12m20.4770s,-57d19m00.692s,303.085321,-57.3168591,IrS,101929.43572,0.34,PUN,29.1267392628493,1,0,12,2,1,0,0,0,0,0
1486,WISEA J201603.48-564839.3,20h16m03.4833s,-56d48m39.348s,304.014514,-56.81093,G,60624.03085676,0.20222,SLS,29.1658533959224,2,0,12,2,1,0,0,0,0,0
1488,WISEA J200917.20-570223.5,20h09m17.2056s,-57d02m24.864s,302.32169,-57.04024,G,16272.73462024,0.05428,SLS,29.1761075793348,3,0,12,4,2,0,0,0,0,0
1489,WISEA J201428.67-571416.2,20h14m28.6008s,-57d14m16.836s,303.61917,-57.23801,G,17004.22821776,0.05672,SLS,29.1837327364065,4,0,12,4,3,0,0,0,0,0
1490,[FBC2017] J201305.8-571842.6,20h13m05.8000s,-57d18m42.600s,303.274166666667,-57.3118333333333,G,80943.96366,0.27,PUN,29.1901966525242,1,0,0,1,1,0,0,0,0,0
1491,WISEA J201125.84-562206.7,20h11m25.8336s,-56d22m06.600s,302.85764,-56.3685,G,16179.79895826,0.05397,SLS,29.1959863869983,4,0,12,4,3,0,0,0,0,0
1492,WISEA J200944.32-570821.8,20h09m44.3287s,-57d08m21.868s,302.4347032,-57.1394079,IrS,92935.66198,0.31,PUN,29.1998260315348,1,0,12,2,1,0,0,0,0,0
1494,[FBC2017] J201021.3-571316.1,20h10m21.3000s,-57d13m16.100s,302.58875,-57.2211388888889,G,113921.13404,0.38,PUN,29.2287619082566,1,0,0,1,1,0,0,0,0,0
1495,WISEA J201206.15-571857.8,20h12m06.1541s,-57d18m57.862s,303.0256424,-57.3160729,G,69285.03496838,0.23111,SLS,29.2354884405848,2,0,12,2,1,0,0,0,0,0
1496,WISEA J201534.41-563508.4,20h15m34.4160s,-56d35m08.376s,303.8934,-56.58566,G,25959.02893822,0.08659,SLS,29.2452478628671,4,0,12,4,3,0,0,0,0,0
1498,WISEA J200912.97-570124.0,20h09m12.9707s,-57d01m24.005s,302.3040447,-57.0233348,G,15682.14347798,0.05231,SLS,29.2923167006559,4,0,18,5,3,0,0,0,0,0
1499,WISEA J201446.20-562719.9,20h14m46.2240s,-56d27m19.260s,303.6926,-56.45535,IrS,17013.2219915,0.05675,SLS,29.3023478460196,2,0,12,3,2,0,0,0,0,0
1500,WISEA J201039.78-571503.4,20h10m39.7839s,-57d15m03.483s,302.6657666,-57.2509676,IrS,101929.43572,0.34,PUN,29.30583130947,1,0,12,2,1,0,0,0,0,0
1504,[FBC2017] J201317.0-571835.8,20h13m17.0000s,-57d18m35.800s,303.320833333333,-57.3099444444444,G,95933.58656,0.32,PUN,29.3679194612926,1,0,0,1,1,0,0,0,0,0
1505,[FBC2017] J201106.7-571659.3,20h11m06.7000s,-57d16m59.300s,302.777916666667,-57.2831388888889,G,83941.88824,0.28,PUN,29.3710619096757,1,0,0,1,1,0,0,0,0,0
1506,[FBC2017] J201124.8-571754.4,20h11m24.8000s,-57d17m54.400s,302.853333333333,-57.2984444444444,G,84661.3901392,0.2824,SUN,29.3799522163895,1,0,0,1,1,0,0,0,0,0
1508,WISEA J201006.97-571154.1,20h10m06.9797s,-57d11m54.161s,302.5290821,-57.1983781,IrS,86939.81282,0.29,PUN,29.4098364432041,1,0,12,2,1,0,0,0,0,0
1509,WISEA J200857.61-564538.9,20h08m57.5760s,-56d45m38.376s,302.2399,-56.76066,G,29529.557113,0.0985,SLS,29.4621015362044,3,0,12,3,2,0,0,0,0,0
1510,WISEA J201001.70-562839.7,20h10m01.7044s,-56d28m39.765s,302.5071017,-56.4777127,G,60603.0453847,0.20215,SLS,29.4926657496073,3,0,16,4,2,0,0,0,0,0
1511,WISEA J201045.55-571545.4,20h10m45.5527s,-57d15m45.494s,302.6898031,-57.2626373,IrS,65954.34076,0.22,PUN,29.5203644986141,1,0,12,2,1,0,0,0,0,0
1512,WINGS J201508.93-571006.4,20h15m08.9280s,-57d10m06.456s,303.7872,-57.16846,G,69770.69875034,0.23273,SLS,29.5463137688975,1,0,0,1,1,0,0,0,0,0
1513,WISEA J200857.38-565459.3,20h08m57.3864s,-56d54m59.184s,302.23911,-56.91644,G,63121.3020319,0.21055,SLS,29.553404232002,3,0,12,3,2,0,0,0,0,0
1514,WISEA J201054.64-562327.9,20h10m54.6428s,-56d23m27.962s,302.7276787,-56.3911006,G,15151.51082732,0.05054,SLS,29.555844942701,12,0,32,8,6,2,0,0,2,0
1515,WISEA J201457.72-571139.0,20h14m57.7248s,-57d11m39.067s,303.7405201,-57.1941853,G,17232.07048584,0.05748,SLS,29.5624192097145,4,0,18,5,3,0,0,0,0,0
1516,WINGS J201413.28-571559.3,20h14m13.2792s,-57d15m59.364s,303.55533,-57.26649,G,17193.0974663,0.05735,SLS,29.5821608364175,4,0,0,3,3,0,0,0,0,0
1518,WISEA J201304.29-571910.1,20h13m04.2990s,-57d19m10.111s,303.2679128,-57.3194754,IrS,98931.51114,0.33,PUN,29.6101849828585,1,0,12,2,1,0,0,0,0,0
1519,WISEA J201212.82-571927.8,20h12m12.8209s,-57d19m27.880s,303.0534206,-57.3244111,G,47562.0734617,0.15865,SLS,29.6454741230423,1,0,16,3,1,0,0,0,0,0
1522,WISEA J201606.84-565209.8,20h16m06.8428s,-56d52m09.836s,304.0285117,-56.8693991,G,18617.1116418,0.0621,SLS,29.6603444081278,6,0,13,5,4,0,0,0,0,0
1523,WISEA J201148.28-562049.7,20h11m48.2814s,-56d20m49.799s,302.9511727,-56.3471664,G,51285.49579006,0.17107,SLS,29.6615865698503,2,0,12,2,1,0,0,0,0,0
1524,WISEA J201316.88-571854.9,20h13m16.8890s,-57d18m54.900s,303.320371,-57.3152501,IrS,74948.1145,0.25,PUN,29.6755775814014,1,0,12,2,1,0,0,0,0,0
1526,WISEA J201118.95-562154.4,20h11m18.9578s,-56d21m54.426s,302.828991,-56.3651184,G,16429.825868232,0.054804,SUN,29.689652737489,3,0,14,2,1,0,0,0,1,0
1528,WISEA J201550.71-563830.5,20h15m50.7199s,-56d38m30.566s,303.961333,-56.6418241,G,44429.2422756,0.1482,SLS,29.729670272206,1,0,18,3,1,0,0,0,0,0
1531,GALEXASC J200912.70-563734.6,20h09m12.9192s,-56d37m36.012s,302.30383,-56.62667,G,16386.65575428,0.05466,SLS,29.7654209532749,5,0,9,5,3,0,0,0,0,0
1532,WISEA J201138.73-571851.1,20h11m38.7347s,-57d18m51.176s,302.9113946,-57.3142157,IrS,80943.96366,0.27,PUN,29.779016282348,1,0,12,2,1,0,0,0,0,0
1534,WISEA J200856.11-564447.5,20h08m56.0952s,-56d44m47.328s,302.23373,-56.74648,G,17498.88577346,0.05837,SLS,29.8027256319647,4,0,12,4,3,0,0,0,0,0
1535,WISEA J200935.73-570750.9,20h09m35.7343s,-57d07m50.905s,302.398893,-57.1308071,G,86939.81282,0.29,PUN,29.8052225198447,2,0,12,3,1,0,0,0,0,0
1536,WISEA J201443.60-562623.1,20h14m43.6080s,-56d26m23.172s,303.6817,-56.43977,IrS,24987.7013743,0.08335,SLS,29.8093229999375,2,0,12,3,2,0,0,0,0,0
1538,WISEA J201107.87-571733.6,20h11m07.8779s,-57d17m33.667s,302.7828247,-57.2926854,IrS,86939.81282,0.29,PUN,29.8386418060812,1,0,12,2,1,0,0,0,0,0
1539,[FBC2017] J201103.5-571719.5,20h11m03.5000s,-57d17m19.500s,302.764583333333,-57.28875,G,110923.20946,0.37,PUN,29.8509753399077,1,0,0,1,1,0,0,0,0,0
1540,WISEA J200902.05-564114.5,20h09m02.0424s,-56d41m14.640s,302.25851,-56.6874,G,51453.37956654,0.17163,SLS,29.8538481998405,2,0,16,4,1,0,0,0,0,0
1541,WISEA J201101.78-571714.0,20h11m01.7897s,-57d17m14.090s,302.7574572,-57.2872473,G,16794.37349716,0.05602,SLS,29.8614369820102,10,0,31,8,4,2,0,0,2,0
1543,WISEA J201509.25-571031.5,20h15m09.2553s,-57d10m31.549s,303.788564,-57.1754304,G,17090.868238122,0.057009,SUN,29.8644464946361,11,0,29,7,5,2,0,0,1,0
1544,WISEA J201220.33-571946.0,20h12m20.3311s,-57d19m46.002s,303.0847129,-57.3294452,G,78971.32928636,0.26342,SLS,29.8819996503998,1,0,18,3,1,0,0,0,0,0
1545,WISEA J200854.20-564549.6,20h08m54.2042s,-56d45m49.643s,302.2258512,-56.7637898,G,29481.59031972,0.09834,SLS,29.8913881271188,2,0,12,2,1,0,0,0,0,0
1546,WISEA J201014.35-562636.1,20h10m14.3576s,-56d26m36.101s,302.5598234,-56.4433615,G,104039.97462432,0.34704,SLS,29.8983517240756,2,0,12,2,1,0,0,0,0,0
1547,WISEA J201601.30-564204.5,20h16m01.3097s,-56d42m04.524s,304.0054571,-56.7012567,G,68595.51231498,0.22881,SLS,29.9288183772834,3,0,16,4,2,0,0,0,0,0
1548,WISEA J201609.28-564933.1,20h16m09.2869s,-56d49m33.168s,304.0386958,-56.82588,G,82113.1542462,0.2739,SLS,29.9288192433932,2,0,12,2,1,0,0,0,0,0
1551,WISEA J201536.05-570600.9,20h15m35.7648s,-57d06m01.296s,303.89902,-57.10036,IrS,37006.38101552,0.12344,SLS,29.9473222538972,1,0,12,2,1,0,0,0,0,0
1552,WISEA J200904.94-570028.6,20h09m04.9433s,-57d00m28.668s,302.2705972,-57.0079635,G,62854.48674428,0.20966,SLS,29.9708823274838,2,0,18,3,1,0,0,0,0,0
1553,WISEA J200927.05-570629.4,20h09m27.0513s,-57d06m29.453s,302.362714,-57.1081816,G,44791.99114978,0.14941,SLS,29.9934921591881,2,0,18,3,1,0,0,0,0,0
